job_position,job_link,job_id,company_name,company_profile,job_location,job_posting_date
Full Stack Engineer,https://www.linkedin.com/jobs/view/full-stack-engineer-at-upcodes-3696153837?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=OaqIsM44zjiz4Gyn9%2FJLwA%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,3696153837,UpCodes,https://www.linkedin.com/company/upcodes?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-08-16
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-mindsource-3774864623?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=pNHLys2IRn3zqH69QVkQdw%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,3774864623,MindSource,https://www.linkedin.com/company/mindsource?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cupertino, CA",2023-11-15
Software Test Engineer,https://www.linkedin.com/jobs/view/software-test-engineer-at-kudu-dynamics-llc-3759924254?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=%2BQezqhHt1A6CTazh80unHA%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,3759924254,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chantilly, VA",2023-10-16
Multimodal NLP Engineer,https://www.linkedin.com/jobs/view/multimodal-nlp-engineer-at-unifywork-3776619996?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=Lq200pcKPtsslYp8yHYuTQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,3776619996,UnifyWork,https://www.linkedin.com/company/unifywork?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cleveland, OH",2023-12-07
Python Developer,https://www.linkedin.com/jobs/view/python-developer-at-sunrise-systems-inc-3736654815?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=Xe7AKB93nxnTHw1JqLSzzg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,3736654815,"Sunrise Systems, Inc.",https://www.linkedin.com/company/sunrise-systems-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bentonville, AR",2023-10-12
AI Engineer (Python),https://www.linkedin.com/jobs/view/ai-engineer-python-at-ekodus-inc-3697369012?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=ZAD7gDow7RzDCXl8MvCU0w%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,3697369012,Ekodus INC.,https://www.linkedin.com/company/ekodus-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-08-22
Applied ML Engineer,https://www.linkedin.com/jobs/view/applied-ml-engineer-at-tavus-3727996134?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=N5Z%2FXF3jtQrtoGWvklwhtg%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,3727996134,Tavus,https://www.linkedin.com/company/tavus-io?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-09-28
Machine Learning Engineer- remote,https://www.linkedin.com/jobs/view/machine-learning-engineer-remote-at-mitchell-martin-inc-3774831079?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=qMIqo%2BAQJrcN7AUYngFnHA%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,3774831079,Mitchell Martin Inc.,https://www.linkedin.com/company/mitchell-martin?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-05
AI Engineer,https://www.linkedin.com/jobs/view/ai-engineer-at-lasso-3777470353?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=CUUYRmIMwjtjgupOHNAqkQ%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,3777470353,Lasso,https://www.linkedin.com/company/lassohq?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-12-02
Principal ML Engineer - LLMs & Generative AI,https://www.linkedin.com/jobs/view/principal-ml-engineer-llms-generative-ai-at-truveta-3771463451?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=toiJgjmvyofGFUmJddybnQ%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,3771463451,Truveta,https://www.linkedin.com/company/truveta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Seattle, WA",2023-11-02
AI/ML Engineer,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-datasite-3718565303?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=AzBYNwDJ7vyUoLdbXQD0tA%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,3718565303,Datasite,https://www.linkedin.com/company/datasiteglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Minneapolis, MN",2023-09-12
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-the-sourcery-3680370266?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=QavEbUwZ9xXvjsFdxuDHjw%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,3680370266,The Sourcery,https://www.linkedin.com/company/the-sourcery?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-08-02
Data Science Engineer - Freelance,https://www.linkedin.com/jobs/view/data-science-engineer-freelance-at-fantasy-3755004059?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=DNPml1HIb02Pf3O85%2FPRkg%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,3755004059,Fantasy,https://www.linkedin.com/company/fantasy?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-08
Security Engineer,https://www.linkedin.com/jobs/view/security-engineer-at-hebbia-ai-3775630149?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=USnTBPMNfznxkADMcFXAkQ%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,3775630149,Hebbia AI,https://www.linkedin.com/company/hebbia?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-29
AI/ML Engineer,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-datasite-3718567050?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=kE9rRgdnDIiqOjFaQvIPiQ%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,3718567050,Datasite,https://www.linkedin.com/company/datasiteglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Minnesota, United States",2023-09-12
Founding Applied AI Engineer,https://www.linkedin.com/jobs/view/founding-applied-ai-engineer-at-greenlite-3716391290?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=NnlN2Nrfq6Pe%2B43RZFImQg%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card,3716391290,Greenlite,https://www.linkedin.com/company/greenlite-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-09-14
Founding Engineer (Full-Stack),https://www.linkedin.com/jobs/view/founding-engineer-full-stack-at-deasie-3750800563?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=pPl%2B%2F5IA4Hig2eWY5oAvUw%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,3750800563,Deasie,https://www.linkedin.com/company/deasie?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-10-31
Artificial Intelligence Engineer (Remote),https://www.linkedin.com/jobs/view/artificial-intelligence-engineer-remote-at-eazifunds-3776574742?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=pJBc%2Ff8OS%2Bw6J9HxbBRe%2Fw%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card,3776574742,Eazifunds,https://www.linkedin.com/company/eazifunds?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-12-01
Software Engineer (Backend / AI),https://www.linkedin.com/jobs/view/software-engineer-backend-ai-at-alphawatch-ai-3788142536?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=NtLOH4zsP1NPR96Fo14OSQ%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card,3788142536,Alphawatch.AI,https://www.linkedin.com/company/alphawatch-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-12-19
Senior Python Engineer,https://www.linkedin.com/jobs/view/senior-python-engineer-at-radiant-digital-3788043431?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=9TABMPo1mPPKgH1pTZj70A%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card,3788043431,Radiant Digital,https://www.linkedin.com/company/radiant-digital-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Vienna, VA",2023-12-16
Backend Engineer,https://www.linkedin.com/jobs/view/backend-engineer-at-upcodes-3696162234?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=xrEHbHrkiWpzRwzhAY%2BKcw%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card,3696162234,UpCodes,https://www.linkedin.com/company/upcodes?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-08-16
Software Engineer (Backend / AI),https://www.linkedin.com/jobs/view/software-engineer-backend-ai-at-alphawatch-ai-3788497260?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=8PhuUS2LtMeBZoWXMKH4EA%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card,3788497260,Alphawatch.AI,https://www.linkedin.com/company/alphawatch-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-12-20
Generative AI Engineer,https://www.linkedin.com/jobs/view/generative-ai-engineer-at-fintech-llc-3748121587?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=yNyrJBaJ0sNFKWsJl5v%2BmA%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card,3748121587,FinTech LLC,https://www.linkedin.com/company/fintech-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Addison, TX",2023-11-01
Junior Software/System engineer,https://www.linkedin.com/jobs/view/junior-software-system-engineer-at-isys-technologies-3769529921?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=DisYSMdbE2LF8lUVl7iP6w%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card,3769529921,ISYS Technologies,https://www.linkedin.com/company/isys-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Richardson, TX",2023-11-30
Quality Assurance (QA) Engineer,https://www.linkedin.com/jobs/view/quality-assurance-qa-engineer-at-lazarus-ai-3748669797?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=wAxUN9XaqYvHwnO9BjEjKA%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card,3748669797,Lazarus AI,https://www.linkedin.com/company/lazarus-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cambridge, MA",2023-10-27
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-spectraforce-3764619973?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=b4QARv4QTDvoRt%2F7jhzUwA%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card,3764619973,SPECTRAFORCE,https://www.linkedin.com/company/spectraforce?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cupertino, CA",2023-11-13
Large Language Model Engineer,https://www.linkedin.com/jobs/view/large-language-model-engineer-at-kudu-dynamics-llc-3778306456?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=S%2BPur6LWZ%2FBqPqLzYPuhJw%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card,3778306456,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ohio, United States",2023-12-04
ML Engineer,https://www.linkedin.com/jobs/view/ml-engineer-at-diverse-lynx-3768051700?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=h5C4WQBPxNjIi11bCdtD%2BQ%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card,3768051700,Diverse Lynx,https://www.linkedin.com/company/diverselynx?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL",2023-11-28
Python Developer IV,https://www.linkedin.com/jobs/view/python-developer-iv-at-intelliswift-software-3767592008?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=DYBrryD1%2B0LN48TCeatmrg%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card,3767592008,Intelliswift Software,https://www.linkedin.com/company/intelliswift?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cupertino, CA",2023-11-28
"Applied ML Engineer (Ranking & Relevance), Search Science",https://www.linkedin.com/jobs/view/applied-ml-engineer-ranking-relevance-search-science-at-slickdeals-3731834262?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=EvKpeeRfMOtpYozeKepvlw%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card,3731834262,Slickdeals,https://www.linkedin.com/company/slickdeals?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Mateo, CA",2023-12-19
Backend Engineer,https://www.linkedin.com/jobs/view/backend-engineer-at-casetext-3766325290?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=ejctc%2FyhLoOwgKeVFUJNSw%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card,3766325290,Casetext,https://www.linkedin.com/company/casetext?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-21
LLM Operations Engineer,https://www.linkedin.com/jobs/view/llm-operations-engineer-at-open-systems-technologies-3642235731?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=eaSSutzctMMVTiCJpDsTfw%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card,3642235731,Open Systems Technologies,https://www.linkedin.com/company/open-systems-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Stamford, CT",2023-06-22
Junior Software/System engineer,https://www.linkedin.com/jobs/view/junior-software-system-engineer-at-isys-technologies-3769539149?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=fhTYw7cw6X7TN0d7JzIb5A%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card,3769539149,ISYS Technologies,https://www.linkedin.com/company/isys-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Richardson, TX",2023-11-30
Applied AI Engineer,https://www.linkedin.com/jobs/view/applied-ai-engineer-at-distyl-ai-3561387948?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=Mc6Wl6BwP1QR0AWpGrQZoA%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card,3561387948,Distyl AI,https://www.linkedin.com/company/distylai?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-04-07
GenAI Data Engineer,https://www.linkedin.com/jobs/view/genai-data-engineer-at-smart-it-frame-llc-3781728511?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=WAD9qUF6qtH2T8KmUQ6Y4A%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card,3781728511,Smart IT Frame LLC,https://www.linkedin.com/company/smart-it-frame-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX",2023-12-14
Machine Learning Architect/Engineer,https://www.linkedin.com/jobs/view/machine-learning-architect-engineer-at-momento-usa-llc-3733252229?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=xyfQimpTS4Mfafg05LqgSA%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card,3733252229,Momento USA LLC,https://www.linkedin.com/company/momento-usa-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-10-05
"Software Engineer, Bridging and Machine Learning, Jigsaw",https://www.linkedin.com/jobs/view/software-engineer-bridging-and-machine-learning-jigsaw-at-google-3788489180?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=FaFkkeHFTwuZ%2FCJZlLqTtg%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card,3788489180,Google,https://www.linkedin.com/company/google?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-12-20
ML Software Engineer,https://www.linkedin.com/jobs/view/ml-software-engineer-at-lorean-rys-reclutamiento-y-selecci%C3%B3n-3775691243?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=XxPDSLgnoOPClcSEfmdedQ%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card,3775691243,LoreAn RyS - Reclutamiento y Selección,https://ar.linkedin.com/company/loreanrys?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States",2023-11-29
Search Engineer,https://www.linkedin.com/jobs/view/search-engineer-at-slickdeals-3732140997?refId=BkcDfpzf97ULR1WeOpLE6Q%3D%3D&trackingId=FPOvxOMts6XYd4FZTuEmLQ%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card,3732140997,Slickdeals,https://www.linkedin.com/company/slickdeals?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Mateo, CA",2023-12-19
"Intern, AI Inference System Engineer",https://www.linkedin.com/jobs/view/intern-ai-inference-system-engineer-at-samsung-semiconductor-3763109415?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=eqfK9It5RqHxd3j6jR3whg%3D%3D&position=1&pageNum=5&trk=public_jobs_jserp-result_search-card,3763109415,Samsung Semiconductor,https://www.linkedin.com/company/samsungsemiconductor?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Jose, CA",2023-12-05
Senior Software Engineer,https://www.linkedin.com/jobs/view/senior-software-engineer-at-walmart-3778884676?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=j%2Ba5Tw%2FGYhwAoNUNIxjnYQ%3D%3D&position=2&pageNum=5&trk=public_jobs_jserp-result_search-card,3778884676,Walmart,https://www.linkedin.com/company/walmart?trk=public_jobs_jserp-result_job-search-card-subtitle,"Reston, VA",2023-12-11
"Founding Engineer, Data Product",https://www.linkedin.com/jobs/view/founding-engineer-data-product-at-fabi-ai-3774116800?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=RHE3%2FjnXoDBBwA3DzXk%2B8w%3D%3D&position=3&pageNum=5&trk=public_jobs_jserp-result_search-card,3774116800,Fabi.ai,https://www.linkedin.com/company/fabi-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,San Francisco Bay Area,2023-12-12
AI/ML Engineer,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-tata-consultancy-services-3780208016?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=AdwjSLBXlEGTBlJt47BtmA%3D%3D&position=4&pageNum=5&trk=public_jobs_jserp-result_search-card,3780208016,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Jose, CA",2023-12-07
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745751406?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=AenzUEyIUtNmPEIbk1pOcA%3D%3D&position=5&pageNum=5&trk=public_jobs_jserp-result_search-card,3745751406,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Seattle, WA",2023-12-02
Forward Deployed Engineer,https://www.linkedin.com/jobs/view/forward-deployed-engineer-at-inworld-ai-3782232996?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=E3sF6VOaASTQKdFkHOcmYA%3D%3D&position=6&pageNum=5&trk=public_jobs_jserp-result_search-card,3782232996,Inworld AI,https://www.linkedin.com/company/inworld-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-15
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kudu-dynamics-llc-3762446263?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=4pZCosbo9my8ZYWtZ2xngw%3D%3D&position=7&pageNum=5&trk=public_jobs_jserp-result_search-card,3762446263,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Antonio, TX",2023-10-19
"Software Engineer, Database Engine (University Graduate)",https://www.linkedin.com/jobs/view/software-engineer-database-engine-university-graduate-at-singlestore-3727331379?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=y0%2BbeoJvoh2mcfBreKc4fQ%3D%3D&position=8&pageNum=5&trk=public_jobs_jserp-result_search-card,3727331379,SingleStore,https://www.linkedin.com/company/singlestore?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-30
"Software Engineer, AI and LLM Applications",https://www.linkedin.com/jobs/view/software-engineer-ai-and-llm-applications-at-airbyte-3730984122?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=pyTSGhge3M3THaptUA06XQ%3D%3D&position=9&pageNum=5&trk=public_jobs_jserp-result_search-card,3730984122,Airbyte,https://www.linkedin.com/company/airbytehq?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-10-02
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745753304?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=bLLpcLTJlOu8OwvpivZMPw%3D%3D&position=10&pageNum=5&trk=public_jobs_jserp-result_search-card,3745753304,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Menlo Park, CA",2023-12-02
Founding AI Engineer,https://www.linkedin.com/jobs/view/founding-ai-engineer-at-rogo-3759633601?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=%2BCWhCDMsDm9H9nw%2BN%2BdKlw%3D%3D&position=11&pageNum=5&trk=public_jobs_jserp-result_search-card,3759633601,Rogo,https://www.linkedin.com/company/rogodata?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-06
"Data Engineer, LLM",https://www.linkedin.com/jobs/view/data-engineer-llm-at-genentech-3772239502?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=x52obgTzj6CYo8QIQoKT0g%3D%3D&position=12&pageNum=5&trk=public_jobs_jserp-result_search-card,3772239502,Genentech,https://www.linkedin.com/company/genentech?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-12-02
"AI/ML Engineer (Dallas, TX/Tampa, FL)",https://www.linkedin.com/jobs/view/ai-ml-engineer-dallas-tx-tampa-fl-at-infinite-computer-solutions-3781745336?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=6oGpGz3maiFHSw%2BpfgJHFg%3D%3D&position=13&pageNum=5&trk=public_jobs_jserp-result_search-card,3781745336,Infinite Computer Solutions,https://www.linkedin.com/company/infinite-computer-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tampa, FL",2023-12-19
"🔨 Founding Engineer, AI",https://www.linkedin.com/jobs/view/%F0%9F%94%A8-founding-engineer-ai-at-inventive-3709957625?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=xy4Z8iN7zCW1HzXSLpQW8g%3D%3D&position=14&pageNum=5&trk=public_jobs_jserp-result_search-card,3709957625,Inventive,https://www.linkedin.com/company/madeinventive?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-08-11
Prompt Engineer,https://www.linkedin.com/jobs/view/prompt-engineer-at-kindo-3641793863?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=PXtR3vnaQY3v2ElOwzC2EQ%3D%3D&position=15&pageNum=5&trk=public_jobs_jserp-result_search-card,3641793863,Kindo,https://www.linkedin.com/company/kindo-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA",2023-06-22
AI/ML Engineer,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-tata-consultancy-services-3779256469?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=cnzr4XBsg5rt8aaJ%2Feh4nQ%3D%3D&position=16&pageNum=5&trk=public_jobs_jserp-result_search-card,3779256469,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Jose, CA",2023-12-06
AI/ML Engineer,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-mach49-3766529234?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=7Vm%2FoeIhwE244gVq7gcAtw%3D%3D&position=17&pageNum=5&trk=public_jobs_jserp-result_search-card,3766529234,Mach49,https://www.linkedin.com/company/mach49?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-28
"Founding Engineer, Backend",https://www.linkedin.com/jobs/view/founding-engineer-backend-at-fabi-ai-3784500953?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=0JQQ1m4wmlDtoq20jvoTPw%3D%3D&position=18&pageNum=5&trk=public_jobs_jserp-result_search-card,3784500953,Fabi.ai,https://www.linkedin.com/company/fabi-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,San Francisco Bay Area,2023-12-18
Generative AI Engineer,https://www.linkedin.com/jobs/view/generative-ai-engineer-at-valley-3783024684?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=XCUGqjvk92fawFDIj%2BXmWw%3D%3D&position=19&pageNum=5&trk=public_jobs_jserp-result_search-card,3783024684,Valley,https://www.linkedin.com/company/welcometovalley?trk=public_jobs_jserp-result_job-search-card-subtitle,New York City Metropolitan Area,2023-12-10
AI Engineer/Architect,https://www.linkedin.com/jobs/view/ai-engineer-architect-at-ajna-infotech-3766043627?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=31vHdHj2BDwWTMfqWaNGmA%3D%3D&position=20&pageNum=5&trk=public_jobs_jserp-result_search-card,3766043627,AJNA INFOTECH,https://www.linkedin.com/company/ajna-infotech?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Jose, CA",2023-11-21
Generative AI Engineer,https://www.linkedin.com/jobs/view/generative-ai-engineer-at-storm6-3758187663?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=3%2FJZFGOev1BHEGBfn1QMKA%3D%3D&position=21&pageNum=5&trk=public_jobs_jserp-result_search-card,3758187663,Storm6,https://uk.linkedin.com/company/storm6?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-15
Founding Software Engineer (Generative AI),https://www.linkedin.com/jobs/view/founding-software-engineer-generative-ai-at-greylock-3675102577?refId=Nzb%2B9SwKLY%2B7XCeHOqV%2B7w%3D%3D&trackingId=6FP6qf014fxWxlGo4kTa3Q%3D%3D&position=22&pageNum=5&trk=public_jobs_jserp-result_search-card,3675102577,Greylock,https://www.linkedin.com/company/greylock-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-11-18
